customer_id,name,email,signup_date,country
2468,Customer_2468,customer_2468@example.com,2023-01-07,Germany
2469,Customer_2469,customer_2469@example.com,2023-06-04,UK
2470,Customer_2470,customer_2470@example.com,2023-04-02,Australia
2471,Customer_2471,customer_2471@example.com,2023-01-14,Germany
2472,Customer_2472,customer_2472@example.com,2023-08-17,USA
2473,Customer_2473,customer_2473@example.com,2023-03-27,Australia
2474,Customer_2474,customer_2474@example.com,2023-05-13,Germany
2475,Customer_2475,customer_2475@example.com,2023-07-02,USA
2476,Customer_2476,customer_2476@example.com,2023-03-03,Germany
2477,Customer_2477,customer_2477@example.com,2023-08-07,UK
2478,Customer_2478,customer_2478@example.com,2023-09-03,Canada
2479,Customer_2479,customer_2479@example.com,2023-08-18,Germany
2480,Customer_2480,customer_2480@example.com,2023-03-20,Australia
2481,Customer_2481,customer_2481@example.com,2023-05-29,Germany
2482,Customer_2482,customer_2482@example.com,2023-05-18,Germany
2483,Customer_2483,customer_2483@example.com,2023-11-10,Germany
2484,Customer_2484,customer_2484@example.com,2023-03-06,Germany
2485,Customer_2485,customer_2485@example.com,2023-01-13,Australia
2486,Customer_2486,customer_2486@example.com,2023-08-01,Australia
2487,Customer_2487,customer_2487@example.com,2023-08-30,Germany
2488,Customer_2488,customer_2488@example.com,2023-08-01,Canada
2489,Customer_2489,customer_2489@example.com,2023-06-30,Germany
2490,Customer_2490,customer_2490@example.com,2023-12-04,Australia
2491,Customer_2491,customer_2491@example.com,2023-06-22,UK
2492,Customer_2492,customer_2492@example.com,2023-06-09,Germany
2493,Customer_2493,customer_2493@example.com,2023-06-13,Germany
2494,Customer_2494,customer_2494@example.com,2023-07-07,Germany
2495,Customer_2495,customer_2495@example.com,2023-07-10,Germany
2496,Customer_2496,customer_2496@example.com,2023-11-04,USA
2497,Customer_2497,customer_2497@example.com,2023-09-13,Germany
2498,Customer_2498,customer_2498@example.com,2023-07-02,Australia
2499,Customer_2499,customer_2499@example.com,2023-04-27,Australia
2500,Customer_2500,customer_2500@example.com,2023-10-09,USA
2501,Customer_2501,customer_2501@example.com,2023-07-15,Germany
2502,Customer_2502,customer_2502@example.com,2023-02-03,Canada
2503,Customer_2503,customer_2503@example.com,2023-02-21,Germany
2504,Customer_2504,customer_2504@example.com,2023-04-22,Australia
2505,Customer_2505,customer_2505@example.com,2023-09-09,UK
2506,Customer_2506,customer_2506@example.com,2023-03-23,UK
2507,Customer_2507,customer_2507@example.com,2023-08-20,Canada
2508,Customer_2508,customer_2508@example.com,2023-08-15,Germany
2509,Customer_2509,customer_2509@example.com,2023-08-21,USA
2510,Customer_2510,customer_2510@example.com,2023-08-09,Germany
2511,Customer_2511,customer_2511@example.com,2023-02-11,Canada
2512,Customer_2512,customer_2512@example.com,2023-01-21,Canada
2513,Customer_2513,customer_2513@example.com,2023-02-11,Canada
2514,Customer_2514,customer_2514@example.com,2023-04-23,UK
2515,Customer_2515,customer_2515@example.com,2023-04-15,Germany
2516,Customer_2516,customer_2516@example.com,2023-07-11,Germany
2517,Customer_2517,customer_2517@example.com,2023-01-17,USA
2518,Customer_2518,customer_2518@example.com,2023-04-30,Canada
2519,Customer_2519,customer_2519@example.com,2023-05-09,Canada
2520,Customer_2520,customer_2520@example.com,2023-05-10,Australia
2521,Customer_2521,customer_2521@example.com,2023-03-01,Australia
2522,Customer_2522,customer_2522@example.com,2023-02-17,UK
2523,Customer_2523,customer_2523@example.com,2023-01-29,Germany
2524,Customer_2524,customer_2524@example.com,2023-04-07,USA
2525,Customer_2525,customer_2525@example.com,2023-01-10,USA
2526,Customer_2526,customer_2526@example.com,2023-08-30,Canada
2527,Customer_2527,customer_2527@example.com,2023-11-10,USA
2528,Customer_2528,customer_2528@example.com,2023-08-20,Canada
2529,Customer_2529,customer_2529@example.com,2023-10-04,Germany
2530,Customer_2530,customer_2530@example.com,2023-10-11,USA
2531,Customer_2531,customer_2531@example.com,2023-07-22,Canada
2532,Customer_2532,customer_2532@example.com,2023-09-04,Germany
2533,Customer_2533,customer_2533@example.com,2023-10-17,Germany
2534,Customer_2534,customer_2534@example.com,2023-09-21,Canada
2535,Customer_2535,customer_2535@example.com,2023-08-02,Canada
2536,Customer_2536,customer_2536@example.com,2023-07-19,UK
2537,Customer_2537,customer_2537@example.com,2023-03-20,Germany
2538,Customer_2538,customer_2538@example.com,2023-12-09,Canada
2539,Customer_2539,customer_2539@example.com,2023-12-10,Germany
2540,Customer_2540,customer_2540@example.com,2023-06-22,USA
2541,Customer_2541,customer_2541@example.com,2023-03-10,Australia
2542,Customer_2542,customer_2542@example.com,2023-03-28,Australia
2543,Customer_2543,customer_2543@example.com,2023-04-11,Canada
2544,Customer_2544,customer_2544@example.com,2023-01-08,Canada
2545,Customer_2545,customer_2545@example.com,2023-11-29,Germany
2546,Customer_2546,customer_2546@example.com,2023-07-19,Canada
2547,Customer_2547,customer_2547@example.com,2023-03-28,Germany
2548,Customer_2548,customer_2548@example.com,2023-02-12,Canada
2549,Customer_2549,customer_2549@example.com,2023-04-19,Germany
2550,Customer_2550,customer_2550@example.com,2023-06-01,Canada
2551,Customer_2551,customer_2551@example.com,2023-01-17,UK
2552,Customer_2552,customer_2552@example.com,2023-05-13,Germany
2553,Customer_2553,customer_2553@example.com,2023-05-28,UK
2554,Customer_2554,customer_2554@example.com,2023-10-04,UK
2555,Customer_2555,customer_2555@example.com,2023-08-20,UK
2556,Customer_2556,customer_2556@example.com,2023-11-10,UK
2557,Customer_2557,customer_2557@example.com,2023-08-16,USA
2558,Customer_2558,customer_2558@example.com,2023-05-19,Australia
2559,Customer_2559,customer_2559@example.com,2023-07-30,USA
2560,Customer_2560,customer_2560@example.com,2023-01-28,Canada
2561,Customer_2561,customer_2561@example.com,2023-02-20,Canada
2562,Customer_2562,customer_2562@example.com,2023-09-18,Australia
2563,Customer_2563,customer_2563@example.com,2023-09-18,Australia
2564,Customer_2564,customer_2564@example.com,2023-12-16,Australia
2565,Customer_2565,customer_2565@example.com,2023-12-18,UK
2566,Customer_2566,customer_2566@example.com,2023-01-08,USA
2567,Customer_2567,customer_2567@example.com,2023-11-16,Canada
2568,Customer_2568,customer_2568@example.com,2023-05-18,USA
2569,Customer_2569,customer_2569@example.com,2023-02-07,USA
2570,Customer_2570,customer_2570@example.com,2023-04-21,USA
2571,Customer_2571,customer_2571@example.com,2023-08-08,Australia
2572,Customer_2572,customer_2572@example.com,2023-12-03,Australia
2573,Customer_2573,customer_2573@example.com,2023-08-11,Canada
2574,Customer_2574,customer_2574@example.com,2023-05-16,Canada
2575,Customer_2575,customer_2575@example.com,2023-09-13,Canada
2576,Customer_2576,customer_2576@example.com,2023-12-26,USA
2577,Customer_2577,customer_2577@example.com,2023-11-25,Australia
2578,Customer_2578,customer_2578@example.com,2023-02-18,UK
2579,Customer_2579,customer_2579@example.com,2023-10-19,USA
2580,Customer_2580,customer_2580@example.com,2023-11-20,Germany
2581,Customer_2581,customer_2581@example.com,2023-03-19,USA
2582,Customer_2582,customer_2582@example.com,2023-04-15,Australia
2583,Customer_2583,customer_2583@example.com,2023-06-18,Germany
2584,Customer_2584,customer_2584@example.com,2023-08-05,USA
2585,Customer_2585,customer_2585@example.com,2023-04-29,Australia
2586,Customer_2586,customer_2586@example.com,2023-07-09,Australia
2587,Customer_2587,customer_2587@example.com,2023-09-12,UK
2588,Customer_2588,customer_2588@example.com,2023-09-23,USA
2589,Customer_2589,customer_2589@example.com,2023-05-29,Australia
2590,Customer_2590,customer_2590@example.com,2023-06-13,Canada
2591,Customer_2591,customer_2591@example.com,2023-05-20,Australia
2592,Customer_2592,customer_2592@example.com,2023-12-13,UK
2593,Customer_2593,customer_2593@example.com,2023-09-15,Australia
2594,Customer_2594,customer_2594@example.com,2023-09-26,USA
2595,Customer_2595,customer_2595@example.com,2023-06-30,USA
2596,Customer_2596,customer_2596@example.com,2023-06-09,Germany
2597,Customer_2597,customer_2597@example.com,2023-12-17,USA
2598,Customer_2598,customer_2598@example.com,2023-10-15,Germany
2599,Customer_2599,customer_2599@example.com,2023-10-15,Canada
2600,Customer_2600,customer_2600@example.com,2023-08-14,UK
2601,Customer_2601,customer_2601@example.com,2023-01-11,Canada
2602,Customer_2602,customer_2602@example.com,2023-01-10,Germany
2603,Customer_2603,customer_2603@example.com,2023-09-28,Australia
2604,Customer_2604,customer_2604@example.com,2023-09-30,Australia
2605,Customer_2605,customer_2605@example.com,2023-07-02,Canada
2606,Customer_2606,customer_2606@example.com,2023-06-02,Australia
2607,Customer_2607,customer_2607@example.com,2023-11-11,Germany
2608,Customer_2608,customer_2608@example.com,2023-11-30,UK
2609,Customer_2609,customer_2609@example.com,2023-05-04,USA
2610,Customer_2610,customer_2610@example.com,2023-04-24,Germany
2611,Customer_2611,customer_2611@example.com,2023-10-05,Germany
2612,Customer_2612,customer_2612@example.com,2023-08-01,USA
2613,Customer_2613,customer_2613@example.com,2023-06-21,USA
2614,Customer_2614,customer_2614@example.com,2023-10-15,UK
2615,Customer_2615,customer_2615@example.com,2023-06-23,UK
2616,Customer_2616,customer_2616@example.com,2023-04-23,UK
2617,Customer_2617,customer_2617@example.com,2023-05-02,Australia
2618,Customer_2618,customer_2618@example.com,2023-02-01,Germany
2619,Customer_2619,customer_2619@example.com,2023-08-10,USA
2620,Customer_2620,customer_2620@example.com,2023-04-29,Germany
2621,Customer_2621,customer_2621@example.com,2023-02-08,Germany
2622,Customer_2622,customer_2622@example.com,2023-09-25,UK
2623,Customer_2623,customer_2623@example.com,2023-08-21,UK
2624,Customer_2624,customer_2624@example.com,2023-01-18,Germany
2625,Customer_2625,customer_2625@example.com,2023-05-29,UK
2626,Customer_2626,customer_2626@example.com,2023-05-29,Australia
2627,Customer_2627,customer_2627@example.com,2023-05-06,
2628,Customer_2628,customer_2628@example.com,2023-10-29,Germany
2629,Customer_2629,customer_2629@example.com,2023-12-26,USA
2630,Customer_2630,customer_2630@example.com,2023-08-26,Australia
2631,Customer_2631,customer_2631@example.com,2023-05-15,UK
2632,Customer_2632,customer_2632@example.com,2023-05-31,Canada
2633,Customer_2633,customer_2633@example.com,2023-08-24,Australia
2634,Customer_2634,customer_2634@example.com,2023-08-12,Canada
2635,Customer_2635,customer_2635@example.com,2023-07-22,USA
2636,Customer_2636,customer_2636@example.com,2023-09-13,Germany
2637,Customer_2637,customer_2637@example.com,2023-03-27,UK
2638,Customer_2638,customer_2638@example.com,2023-05-30,Australia
2639,Customer_2639,customer_2639@example.com,2023-08-23,UK
2640,Customer_2640,customer_2640@example.com,2023-12-11,Canada
2641,Customer_2641,customer_2641@example.com,2023-01-22,Canada
2642,Customer_2642,customer_2642@example.com,2023-12-14,Germany
2643,Customer_2643,customer_2643@example.com,2023-10-12,Canada
2644,Customer_2644,customer_2644@example.com,2023-09-26,Germany
2645,Customer_2645,customer_2645@example.com,2023-09-15,Australia
2646,Customer_2646,customer_2646@example.com,2023-01-29,Germany
2647,Customer_2647,customer_2647@example.com,2023-08-01,Canada
2648,Customer_2648,customer_2648@example.com,2023-10-10,USA
2649,Customer_2649,customer_2649@example.com,2023-02-19,Germany
2650,Customer_2650,customer_2650@example.com,2023-04-05,UK
2651,Customer_2651,customer_2651@example.com,2023-03-29,USA
2652,Customer_2652,customer_2652@example.com,2023-02-13,Germany
2653,Customer_2653,customer_2653@example.com,2023-10-05,UK
2654,Customer_2654,customer_2654@example.com,2023-06-20,USA
2655,Customer_2655,customer_2655@example.com,2023-07-08,Germany
2656,Customer_2656,customer_2656@example.com,2023-12-19,Australia
2657,Customer_2657,customer_2657@example.com,2023-07-03,UK
2658,Customer_2658,customer_2658@example.com,2023-01-03,Australia
2659,Customer_2659,customer_2659@example.com,2023-07-10,Canada
2660,Customer_2660,customer_2660@example.com,2023-04-28,Germany
2661,Customer_2661,customer_2661@example.com,2023-01-19,Germany
2662,Customer_2662,customer_2662@example.com,2023-01-23,UK
2663,Customer_2663,customer_2663@example.com,2023-01-30,Germany
2664,Customer_2664,customer_2664@example.com,2023-10-22,Canada
2665,Customer_2665,customer_2665@example.com,2023-04-18,Germany
2666,Customer_2666,customer_2666@example.com,2023-10-08,USA
2667,Customer_2667,customer_2667@example.com,2023-05-08,Australia
2668,Customer_2668,customer_2668@example.com,2023-08-17,Canada
2669,Customer_2669,customer_2669@example.com,2023-04-21,Canada
2670,Customer_2670,customer_2670@example.com,2023-05-16,Australia
2671,Customer_2671,customer_2671@example.com,2023-12-28,Australia
2672,Customer_2672,customer_2672@example.com,2023-07-05,Canada
2673,Customer_2673,customer_2673@example.com,2023-05-24,Australia
2674,Customer_2674,customer_2674@example.com,2023-03-13,UK
2675,Customer_2675,customer_2675@example.com,2023-05-09,Australia
2676,Customer_2676,customer_2676@example.com,2023-12-30,USA
2677,Customer_2677,customer_2677@example.com,2023-09-18,USA
2678,Customer_2678,customer_2678@example.com,2023-01-03,UK
2679,Customer_2679,customer_2679@example.com,2023-04-14,Australia
2680,Customer_2680,customer_2680@example.com,2023-08-12,USA
2681,Customer_2681,customer_2681@example.com,2023-11-16,Germany
2682,Customer_2682,customer_2682@example.com,2023-12-28,Australia
2683,Customer_2683,customer_2683@example.com,2023-12-20,UK
2684,Customer_2684,customer_2684@example.com,2023-01-10,Australia
2685,Customer_2685,customer_2685@example.com,2023-10-29,Canada
2686,Customer_2686,customer_2686@example.com,2023-08-19,Canada
2687,Customer_2687,customer_2687@example.com,2023-08-07,USA
2688,Customer_2688,customer_2688@example.com,2023-03-07,Canada
2689,Customer_2689,customer_2689@example.com,2023-04-22,UK
2690,Customer_2690,customer_2690@example.com,2023-01-13,USA
2691,Customer_2691,customer_2691@example.com,2023-03-27,UK
2692,Customer_2692,customer_2692@example.com,2023-08-22,UK
2693,Customer_2693,customer_2693@example.com,2023-03-31,Canada
2694,Customer_2694,customer_2694@example.com,2023-11-10,Canada
2695,Customer_2695,customer_2695@example.com,2023-02-23,UK
2696,Customer_2696,customer_2696@example.com,2023-01-12,Canada
2697,Customer_2697,customer_2697@example.com,2023-07-28,Canada
2698,Customer_2698,customer_2698@example.com,2023-01-14,Canada
2699,Customer_2699,customer_2699@example.com,2023-05-01,Australia
2700,Customer_2700,customer_2700@example.com,2023-01-20,UK
2701,Customer_2701,customer_2701@example.com,2023-03-16,Germany
2702,Customer_2702,customer_2702@example.com,2023-08-31,UK
2703,Customer_2703,customer_2703@example.com,2023-08-11,USA
2704,Customer_2704,customer_2704@example.com,2023-03-11,Canada
2705,Customer_2705,customer_2705@example.com,2023-11-08,Canada
2706,Customer_2706,customer_2706@example.com,2023-07-30,Germany
2707,Customer_2707,customer_2707@example.com,2023-04-11,USA
2708,Customer_2708,customer_2708@example.com,2023-07-05,Australia
2709,Customer_2709,customer_2709@example.com,2023-05-12,UK
2710,Customer_2710,customer_2710@example.com,2023-04-21,Australia
2711,Customer_2711,customer_2711@example.com,2023-05-12,USA
2712,Customer_2712,customer_2712@example.com,2023-01-20,
2713,Customer_2713,customer_2713@example.com,2023-01-24,USA
2714,Customer_2714,customer_2714@example.com,2023-08-15,Germany
2715,Customer_2715,customer_2715@example.com,2023-06-03,Australia
2716,Customer_2716,customer_2716@example.com,2023-10-20,Australia
2717,Customer_2717,customer_2717@example.com,2023-08-18,USA
2718,Customer_2718,customer_2718@example.com,2023-11-06,USA
2719,Customer_2719,customer_2719@example.com,2023-12-25,Canada
2720,Customer_2720,customer_2720@example.com,2023-07-21,Germany
2721,Customer_2721,customer_2721@example.com,2023-02-07,Canada
2722,Customer_2722,customer_2722@example.com,2023-09-17,UK
2723,Customer_2723,customer_2723@example.com,2023-07-07,UK
2724,Customer_2724,customer_2724@example.com,2023-02-26,USA
2725,Customer_2725,customer_2725@example.com,2023-01-20,Australia
2726,Customer_2726,customer_2726@example.com,2023-09-30,UK
2727,Customer_2727,customer_2727@example.com,2023-04-29,UK
2728,Customer_2728,customer_2728@example.com,2023-03-12,Canada
2729,Customer_2729,customer_2729@example.com,2023-01-04,Canada
2730,Customer_2730,customer_2730@example.com,2023-08-09,UK
2731,Customer_2731,customer_2731@example.com,2023-01-14,USA
2732,Customer_2732,customer_2732@example.com,2023-01-03,Canada
2733,Customer_2733,customer_2733@example.com,2023-08-04,UK
2734,Customer_2734,customer_2734@example.com,2023-08-17,Australia
2735,Customer_2735,customer_2735@example.com,2023-12-02,Canada
2736,Customer_2736,customer_2736@example.com,2023-07-05,UK
2737,Customer_2737,customer_2737@example.com,2023-02-24,Germany
2738,Customer_2738,customer_2738@example.com,2023-09-11,Canada
2739,Customer_2739,customer_2739@example.com,2023-01-24,Germany
2740,Customer_2740,customer_2740@example.com,2023-06-11,Canada
2741,Customer_2741,customer_2741@example.com,2023-06-07,Canada
2742,Customer_2742,customer_2742@example.com,2023-03-23,Germany
2743,Customer_2743,customer_2743@example.com,2023-06-08,USA
2744,Customer_2744,customer_2744@example.com,2023-07-07,UK
2745,Customer_2745,customer_2745@example.com,2023-03-01,USA
2746,Customer_2746,customer_2746@example.com,2023-11-01,USA
2747,Customer_2747,customer_2747@example.com,2023-11-15,UK
2748,Customer_2748,customer_2748@example.com,2023-07-30,Australia
2749,Customer_2749,customer_2749@example.com,2023-06-01,USA
2750,Customer_2750,customer_2750@example.com,2023-04-19,USA
2751,Customer_2751,customer_2751@example.com,2023-03-17,USA
2752,Customer_2752,customer_2752@example.com,2023-01-30,Australia
2753,Customer_2753,customer_2753@example.com,2023-11-10,Canada
2754,Customer_2754,customer_2754@example.com,2023-04-27,Germany
2755,Customer_2755,customer_2755@example.com,2023-12-22,Germany
2756,Customer_2756,customer_2756@example.com,2023-07-11,Australia
2757,Customer_2757,customer_2757@example.com,2023-01-19,USA
2758,Customer_2758,customer_2758@example.com,2023-06-22,Germany
2759,Customer_2759,customer_2759@example.com,2023-08-16,Australia
2760,Customer_2760,customer_2760@example.com,2023-12-16,UK
2761,Customer_2761,customer_2761@example.com,2023-07-02,Germany
2762,Customer_2762,customer_2762@example.com,2023-04-23,UK
2763,Customer_2763,customer_2763@example.com,2023-07-02,USA
2764,Customer_2764,customer_2764@example.com,2023-05-26,Germany
2765,Customer_2765,customer_2765@example.com,2023-11-15,Australia
2766,Customer_2766,customer_2766@example.com,2023-04-26,Canada
2767,Customer_2767,customer_2767@example.com,2023-04-23,Germany
2768,Customer_2768,customer_2768@example.com,2023-09-08,Germany
2769,Customer_2769,customer_2769@example.com,2023-09-08,Germany
2770,Customer_2770,customer_2770@example.com,2023-10-30,Germany
2771,Customer_2771,customer_2771@example.com,2023-11-09,Australia
2772,Customer_2772,customer_2772@example.com,2023-04-28,Australia
2773,Customer_2773,customer_2773@example.com,2023-10-28,Canada
2774,Customer_2774,customer_2774@example.com,2023-06-10,Australia
2775,Customer_2775,customer_2775@example.com,2023-07-17,Australia
2776,Customer_2776,customer_2776@example.com,2023-09-17,USA
2777,Customer_2777,customer_2777@example.com,2023-05-28,USA
2778,Customer_2778,customer_2778@example.com,2023-08-28,UK
2779,Customer_2779,customer_2779@example.com,2023-02-16,Canada
2780,Customer_2780,customer_2780@example.com,2023-07-17,USA
2781,Customer_2781,customer_2781@example.com,2023-02-16,Canada
2782,Customer_2782,customer_2782@example.com,2023-03-19,Canada
2783,Customer_2783,customer_2783@example.com,2023-05-04,Germany
2784,Customer_2784,customer_2784@example.com,2023-03-16,Canada
2785,Customer_2785,customer_2785@example.com,2023-12-25,Germany
2786,Customer_2786,customer_2786@example.com,2023-05-17,UK
2787,Customer_2787,customer_2787@example.com,2023-03-31,UK
2788,Customer_2788,customer_2788@example.com,2023-11-21,UK
2789,Customer_2789,customer_2789@example.com,2023-03-02,Germany
2790,Customer_2790,customer_2790@example.com,2023-05-18,Germany
2791,Customer_2791,customer_2791@example.com,2023-02-19,UK
2792,Customer_2792,customer_2792@example.com,2023-09-16,Germany
2793,Customer_2793,customer_2793@example.com,2023-04-17,Australia
2794,Customer_2794,customer_2794@example.com,2023-04-23,Australia
2795,Customer_2795,customer_2795@example.com,2023-12-16,Germany
2796,Customer_2796,customer_2796@example.com,2023-09-11,Germany
2797,Customer_2797,customer_2797@example.com,2023-04-28,USA
2798,Customer_2798,customer_2798@example.com,2023-07-17,USA
2799,Customer_2799,customer_2799@example.com,2023-12-03,Canada
2800,Customer_2800,customer_2800@example.com,2023-12-31,Canada
2801,Customer_2801,customer_2801@example.com,2023-02-20,Canada
2802,Customer_2802,customer_2802@example.com,2023-09-02,UK
2803,Customer_2803,customer_2803@example.com,2023-02-04,Australia
2804,Customer_2804,customer_2804@example.com,2023-10-29,UK
2805,Customer_2805,customer_2805@example.com,2023-03-10,Germany
2806,Customer_2806,customer_2806@example.com,2023-12-15,USA
2807,Customer_2807,customer_2807@example.com,2023-11-16,Germany
2808,Customer_2808,customer_2808@example.com,2023-02-18,Germany
2809,Customer_2809,customer_2809@example.com,2023-03-15,USA
2810,Customer_2810,customer_2810@example.com,2023-07-11,Germany
2811,Customer_2811,customer_2811@example.com,2023-09-18,Canada
2812,Customer_2812,customer_2812@example.com,2023-12-22,USA
2813,Customer_2813,customer_2813@example.com,2023-03-11,Germany
2814,Customer_2814,customer_2814@example.com,2023-03-31,Canada
2815,Customer_2815,customer_2815@example.com,2023-09-17,Canada
2816,Customer_2816,customer_2816@example.com,2023-05-06,Australia
2817,Customer_2817,customer_2817@example.com,2023-08-19,Canada
2818,Customer_2818,customer_2818@example.com,2023-10-22,UK
2819,Customer_2819,customer_2819@example.com,2023-05-09,USA
2820,Customer_2820,customer_2820@example.com,2023-10-07,USA
2821,Customer_2821,customer_2821@example.com,2023-11-09,USA
2822,Customer_2822,customer_2822@example.com,2023-04-10,Germany
2823,Customer_2823,customer_2823@example.com,2023-11-22,Germany
2824,Customer_2824,customer_2824@example.com,2023-10-24,UK
2825,Customer_2825,customer_2825@example.com,2023-07-01,Canada
2826,Customer_2826,customer_2826@example.com,2023-06-23,Germany
2827,Customer_2827,customer_2827@example.com,2023-11-12,Canada
2828,Customer_2828,customer_2828@example.com,2023-12-30,Canada
2829,Customer_2829,customer_2829@example.com,2023-07-07,Germany
2830,Customer_2830,customer_2830@example.com,2023-02-26,Germany
2831,Customer_2831,customer_2831@example.com,2023-01-31,UK
2832,Customer_2832,customer_2832@example.com,2023-03-25,Australia
2833,Customer_2833,customer_2833@example.com,2023-06-01,USA
2834,Customer_2834,customer_2834@example.com,2023-02-05,Germany
2835,Customer_2835,customer_2835@example.com,2023-08-01,Germany
2836,Customer_2836,customer_2836@example.com,2023-12-30,Canada
2837,Customer_2837,customer_2837@example.com,2023-04-16,Australia
2838,Customer_2838,customer_2838@example.com,2023-12-08,Germany
2839,Customer_2839,customer_2839@example.com,2023-08-08,Australia
2840,Customer_2840,customer_2840@example.com,2023-06-12,USA
2841,Customer_2841,customer_2841@example.com,2023-08-08,Canada
2842,Customer_2842,customer_2842@example.com,2023-09-27,UK
2843,Customer_2843,customer_2843@example.com,2023-04-30,USA
2844,Customer_2844,customer_2844@example.com,2023-12-02,Australia
2845,Customer_2845,customer_2845@example.com,2023-07-01,Australia
2846,Customer_2846,customer_2846@example.com,2023-04-16,USA
2847,Customer_2847,customer_2847@example.com,2023-08-05,Australia
2848,Customer_2848,customer_2848@example.com,2023-07-24,UK
2849,Customer_2849,customer_2849@example.com,2023-03-11,UK
2850,Customer_2850,customer_2850@example.com,2023-02-13,Australia
2851,Customer_2851,customer_2851@example.com,2023-11-25,Australia
2852,Customer_2852,customer_2852@example.com,2023-10-28,UK
2853,Customer_2853,customer_2853@example.com,2023-08-16,Australia
2854,Customer_2854,customer_2854@example.com,2023-07-03,Germany
2855,Customer_2855,customer_2855@example.com,2023-04-17,Canada
2856,Customer_2856,customer_2856@example.com,2023-03-25,Germany
2857,Customer_2857,customer_2857@example.com,2023-12-04,Australia
2858,Customer_2858,customer_2858@example.com,2023-09-07,Australia
2859,Customer_2859,customer_2859@example.com,2023-12-29,Canada
2860,Customer_2860,customer_2860@example.com,2023-01-21,Australia
2861,Customer_2861,customer_2861@example.com,2023-07-15,Canada
2862,Customer_2862,customer_2862@example.com,2023-06-27,UK
2863,Customer_2863,customer_2863@example.com,2023-01-07,Canada
2864,Customer_2864,customer_2864@example.com,2023-03-11,Canada
2865,Customer_2865,customer_2865@example.com,2023-05-07,Germany
2866,Customer_2866,customer_2866@example.com,2023-06-09,Australia
2867,Customer_2867,customer_2867@example.com,2023-09-05,UK
2868,Customer_2868,customer_2868@example.com,2023-07-22,USA
2869,Customer_2869,customer_2869@example.com,2023-05-28,Canada
2870,Customer_2870,customer_2870@example.com,2023-05-23,USA
2871,Customer_2871,customer_2871@example.com,2023-07-18,Australia
2872,Customer_2872,customer_2872@example.com,2023-06-03,Canada
2873,Customer_2873,customer_2873@example.com,2023-05-22,USA
2874,Customer_2874,customer_2874@example.com,2023-11-09,Germany
2875,Customer_2875,customer_2875@example.com,2023-06-14,USA
2876,Customer_2876,customer_2876@example.com,2023-11-10,Germany
2877,Customer_2877,customer_2877@example.com,2023-01-21,UK
2878,Customer_2878,customer_2878@example.com,2023-03-23,Australia
2879,Customer_2879,customer_2879@example.com,2023-03-10,USA
2880,Customer_2880,customer_2880@example.com,2023-05-11,Canada
2881,Customer_2881,customer_2881@example.com,2023-03-28,Australia
2882,Customer_2882,customer_2882@example.com,2023-08-06,USA
2883,Customer_2883,customer_2883@example.com,2023-11-01,Canada
2884,Customer_2884,customer_2884@example.com,2023-12-11,Canada
2885,Customer_2885,customer_2885@example.com,2023-12-07,Canada
2886,Customer_2886,customer_2886@example.com,2023-06-10,Canada
2887,Customer_2887,customer_2887@example.com,2023-06-27,USA
2888,Customer_2888,customer_2888@example.com,2023-04-27,UK
2889,Customer_2889,customer_2889@example.com,2023-07-15,Germany
2890,Customer_2890,customer_2890@example.com,2023-11-23,Germany
2891,Customer_2891,customer_2891@example.com,2023-03-27,Germany
2892,Customer_2892,customer_2892@example.com,2023-10-16,UK
2893,Customer_2893,customer_2893@example.com,2023-03-22,Canada
2894,Customer_2894,customer_2894@example.com,2023-06-01,Canada
2895,Customer_2895,customer_2895@example.com,2023-03-02,Australia
2896,Customer_2896,customer_2896@example.com,2023-03-02,Germany
2897,Customer_2897,customer_2897@example.com,2023-12-20,Germany
2898,Customer_2898,customer_2898@example.com,2023-01-28,Canada
2899,Customer_2899,customer_2899@example.com,2023-02-12,Germany
2900,Customer_2900,customer_2900@example.com,2023-06-18,Canada
2901,Customer_2901,customer_2901@example.com,2023-03-27,Canada
2902,Customer_2902,customer_2902@example.com,2023-06-26,Canada
2903,Customer_2903,customer_2903@example.com,2023-01-17,USA
2904,Customer_2904,customer_2904@example.com,2023-04-08,USA
2905,Customer_2905,customer_2905@example.com,2023-07-17,USA
2906,Customer_2906,customer_2906@example.com,2023-04-08,USA
2907,Customer_2907,customer_2907@example.com,2023-03-06,UK
2908,Customer_2908,customer_2908@example.com,2023-11-26,Australia
2909,Customer_2909,customer_2909@example.com,2023-12-07,Australia
2910,Customer_2910,customer_2910@example.com,2023-01-05,Canada
2911,Customer_2911,customer_2911@example.com,2023-01-02,Germany
2912,Customer_2912,customer_2912@example.com,2023-01-22,USA
2913,Customer_2913,customer_2913@example.com,2023-04-22,Australia
2914,Customer_2914,customer_2914@example.com,2023-02-26,Australia
2915,Customer_2915,customer_2915@example.com,2023-03-07,USA
2916,Customer_2916,customer_2916@example.com,2023-11-26,UK
2917,Customer_2917,customer_2917@example.com,2023-04-08,UK
2918,Customer_2918,customer_2918@example.com,2023-05-24,Australia
2919,Customer_2919,customer_2919@example.com,2023-05-05,UK
2920,Customer_2920,customer_2920@example.com,2023-06-16,USA
2921,Customer_2921,customer_2921@example.com,2023-03-27,Australia
2922,Customer_2922,customer_2922@example.com,2023-03-17,USA
2923,Customer_2923,customer_2923@example.com,2023-12-10,UK
